seg_id,category,group,has_proper_noun,duration_s,ko_ref,hyp_ko,chrf++,latin_leak,translate_elapsed_s
7112_25921_45.76_52.76,게임,normal,False,7.0,찬찬히 찾고 있는 수의사도 돌아와서 응시한다,그리고 그 동물들은 다시 돌아와,6.49,False,0.6100000001024455
7112_25921_52.76_59.76,게임,normal,False,7.0,고양이 배송까지 꽤 마음에 드는 그림이 되었다,그리고 그 그림은 제가 좋아하는 그림이 되었습니다.,17.76,False,0.125
7112_25921_78.40_85.02,게임,normal,False,6.61999999999999,덧붙여서 작은 프레쉬는 보이는 소리를 혼자 듣고 있기 때문에,"그리고 그 작은 플래시는, 그 작은 플래시는, 그 작은 플래시는, 그 작은 플래시는, 그 작은 플래시는, 그 작은 플래시는, 그 작은 플래시는",3.77,False,0.4529999999795109
7112_25921_85.66_94.10,게임,normal,False,8.439999999999998,알아보세요 permits 프레쉬부터 읽어보세요.,"이 문서는 ""이미 사용 허가""입니다.",2.93,False,0.1559999999590218
7112_25921_94.90_101.24,게임,normal,False,6.339999999999989,"붉은기는, 또, 능력이라고 할까 의식이...","그리고, 그것은 또한,",6.86,False,0.0940000000409782
7112_25922_10.00_12.00,게임,normal,False,2.0,아니 몰라도 길이 있어,"아니, 몰라요, 하지만 방법이 있어요",17.94,False,0.10899999993853271
7112_25922_108.00_110.00,게임,normal,False,2.0,장난꾸러기라니 정말 정말 정말로,"농담이 아니야, 진짜야",0.95,False,0.0779999999795109
7112_25922_110.00_113.00,게임,normal,False,3.0,밤의 학교는 공포의 정석이지.,야간 학교는 공포의 대상이잖아,33.13,False,0.125
7112_25922_120.00_121.00,게임,normal,False,1.0,촛불 게이지 같은 거 있어,그리고 그 안에 있는 것은,2.5,False,0.0779999999795109
7112_25922_123.00_124.00,게임,normal,False,1.0,잠깐만 촛불이 있어,"잠깐만요, 촛불이 있어요",40.2,False,0.125
7112_25922_127.00_129.00,게임,normal,False,2.0,이거 헤어지면 끝이야,우리가 여기서 떨어져나갈 때면 끝이야,18.36,False,0.125
7112_25922_135.00_136.00,게임,normal,False,1.0,그럼 촛불 다 내가 맡을 테니까,그럼 전 촛불을 다 가져갈게요,13.89,False,0.1410000000614673
7112_25922_146.00_148.00,게임,normal,False,2.0,사용설명서에 2권 뺏기지 않은 지금,그리고 이 두 권의 설명서를,6.44,False,0.09300000010989606
7112_25922_152.00_154.00,게임,normal,False,2.0,좀 읽어보고 읽어보고,"그리고 저는 이 책을 읽고,",3.99,False,0.09399999980814755
7112_25922_156.00_157.00,게임,normal,False,1.0,기다려 매치하고 있다고 나도,"잠깐만, 나랑 맞을 사람이 있잖아",2.02,False,0.1410000000614673
7112_25922_16.00_18.00,게임,normal,False,2.0,아! 샘 형 찼지!,샘 씨를 잖아,7.0,False,0.125
7112_25922_161.00_162.00,게임,normal,False,1.0,불붙은 촛불을 만들다,불꽃 촛불을 만들죠,31.55,False,0.125
7112_25922_163.00_164.00,게임,normal,False,1.0,납땜을 만들 필요가 있다,로우다이를 만들어야 해,5.14,False,0.09300000010989606
7112_25922_170.00_172.00,게임,normal,False,2.0,숙제와 양초와 성냥을 조합하면 만들 수 있다,그리고 이 모든 것을 합쳐서,1.51,False,0.10999999986961484
7112_25922_175.00_176.00,게임,normal,False,1.0,촛불이 없어지면 불이 꺼진다,촛불이 없어지면 불도 꺼져요,53.8,False,0.14000000013038516
7112_25922_180.00_181.00,게임,normal,False,1.0,불붙은 숙제와 촛불을 조합하면,"그리고 그 다음에는,",0.0,False,0.07899999991059303
7112_25922_186.00_188.00,게임,normal,False,2.0,불붙은 숙제를 가지고 있는 사람 근처에 있는 사람도,"그리고 그 사람들은,",3.4,False,0.06199999991804361
7112_25922_194.00_195.00,게임,normal,False,1.0,저 3개 가지고 있으니까 이제 그럼,그 세 개를 가지고 있잖아,14.38,False,0.10900000017136335
7112_25922_198.00_203.00,게임,normal,False,5.0,아 근데 그 레시피 있잖아 지금 구할 수 있는 저 초록색 레시피를 사용해서,"아, 그리고 레시피가 있어요. 지금 당장 구할 수 있는 녹색 레시피를 써요.",26.18,False,0.23499999986961484
7112_25922_2.00_4.00,게임,normal,False,2.0,뭔가 바스락바스락하고,"""이봐, 이봐, 이봐, 이봐, 이봐, 이봐, 이봐, 이봐, 이봐""",0.0,False,0.375
7112_25922_204.00_206.00,게임,normal,False,2.0,저기 우클릭으로 사용해서,이 모든 것을 다룰 수 있습니다.,0.0,False,0.10899999993853271
7112_25922_206.00_208.00,게임,normal,False,2.0,그 세 가지를 조합하면,그리고 이 세 가지를 합쳐서,27.64,False,0.0940000000409782
7112_25922_208.00_210.00,게임,normal,False,2.0,아 숙제 없어? 숙제 내가 가지고 있구나.,숙제 안 하고?,7.42,False,0.0779999999795109
7112_25922_221.00_222.00,게임,normal,False,1.0,오케이 오케이 오케이 오케이,"좋아, 좋아, 좋아, 좋아",0.0,False,0.0940000000409782
7112_25922_222.00_223.00,게임,normal,False,1.0,그럼 촛불도 건네놓을게,그럼 촛불도 줄게,40.09,False,0.10899999993853271
8407_40837_0.00_15.28,"음식,요리",normal,False,15.28,오늘은 거의 잊지 않았던 증기가스 패키지를 소개하겠습니다.,오늘 저는 여러분께 우리가 거의 잊어 버리지 않는 증기 가스 패키지를 소개하고자 합니다.,36.83,False,0.2190000000409782
8407_40837_106.28_108.28,"음식,요리",normal,False,2.0,"이런, 아저씨 고마워요","오, 감사합니다.",4.43,False,0.0779999999795109
8407_40837_108.28_114.28,"음식,요리",normal,False,6.0,"오랜만에 초밥이야, 얼마만이야?반년정도? 정말 오랜만이야.","수시도 오래 됐어요, 언제부터요? 6개월쯤?",5.51,False,0.3279999999795109
8407_40837_116.28_119.28,"음식,요리",normal,False,3.0,"라이브 첫 참전, 닛세이씨, 좋아요이","생방송 첫 경기, 히치호시 씨, 안녕하세요",10.59,False,0.1880000000819564
8407_40837_120.28_122.28,"음식,요리",normal,False,2.0,"토모씨 고마워요, 만명","토모, 고마워요, 1만 명",38.75,False,0.1869999999180436
8407_40837_129.28_138.28,"음식,요리",normal,False,9.0,"안녕하세요, 아슈아슈씨","안녕하세요, 아저씨",55.96,False,0.0940000000409782
8407_40837_171.28_178.28,"음식,요리",normal,False,7.0,30접시가 초밥이고 10접시가 디저트,"30개의 수시, 10개의 디저트",13.25,False,0.1559999999590218
8407_40837_178.28_181.28,"음식,요리",normal,False,3.0,그래서 왕창 갈 수 있지 않을까 하는 느낌,"그래서 저는 ""이봐, 내가 이 일을 할 수 있을까?""",12.75,False,0.1720000000204891
8407_40837_185.28_194.28,"음식,요리",normal,False,9.0,안주 먹고 이제 시작해도 될까,이제 시작해 볼까요?,22.66,False,0.1410000000614673
8407_40837_212.28_219.28,"음식,요리",normal,False,7.0,"그럼 지금부터 체중 측정부터 시작할게요, 몇 킬로그램 늘어나는지",이제부터 몸무게를 측정해 보겠습니다.,3.43,False,0.1559999999590218
8407_40837_231.28_237.28,"음식,요리",normal,False,6.0,"어, 꺼졌어, 잠깐만, 잠깐만 다시","아, 사라졌어요. 잠깐, 잠깐, 또 한번.",15.93,False,0.18700000015087426
8407_40837_259.28_267.28,"음식,요리",normal,False,8.0,전혀 보이지 않았다. 음.. 몸무게는 54.5 이 옷을 입고 54.5 입니다.,"저는 전혀 보이지 않았습니다. 음, 저는 54.5kg입니다. 이 옷은 54.5kg입니다.",33.97,True,0.2970000000204891
